-1.424622667000000042e+01 -1.425467981528746719e+01
-1.293392163000000039e+01 -1.286369108223785318e+01
-1.424660648000000052e+01 -1.425528489823253686e+01
-1.423782403000000052e+01 -1.424653527082093163e+01
-1.425880193000000062e+01 -1.426779928418601706e+01
-1.424235432000000046e+01 -1.425118793467394696e+01
-1.425835735000000071e+01 -1.426731573111386098e+01
-1.420016782000000077e+01 -1.420816723392041681e+01
-1.425844432999999967e+01 -1.426739989204826209e+01
-1.425545138000000023e+01 -1.426455522133831622e+01
-1.425560901000000058e+01 -1.426449308839584873e+01
-1.425914863000000032e+01 -1.426812220052009295e+01
